,AcresBurned,ArchiveYear,CalFireIncident,Counties,CountyIds,Latitude,Longitude,MajorIncident,Name,PersonnelInvolved,Started
663,3874.0,2017,TRUE,Riverside,33,33.974710000000000,-117.09984000000000,TRUE,Palmer Fire,,2017-09-02T13:33:00Z
664,3142.0,2017,FALSE,Siskiyou,47,41.853,-123.676,FALSE,Young Fire,,2017-08-07T17:45:00Z
665,2940.0,2017,TRUE,Kern,15,35.77896,-118.89627,FALSE,Hawk Fire,,2017-07-07T09:18:00Z
666,2662.0,2017,TRUE,Orange,30,33.8668,-117.68598,FALSE,Canyon Fire,,2017-09-25T13:03:00Z
667,2575.0,2017,FALSE,Plumas,32,39.75312,-120.75485,FALSE,Eureka Fire,,2017-09-05T18:38:00Z
668,2312.0,2017,FALSE,Kings,16,36.05187,-120.05404000000000,FALSE,I-5 Fire,,2017-08-24T18:13:00Z
669,2295.0,2017,FALSE,Tulare,54,36.257,-118.296,FALSE,Indian Fire,,2017-08-02T18:00:00Z
670,2289.0,2017,TRUE,Tulare,54,36.0226,-118.94252,FALSE,Roadrunner Fire,,2017-07-30T17:43:00Z
671,2269.0,2017,TRUE,Yolo,57,38.49521,-122.0251,TRUE,Winters Fire,123.0,2017-07-06T12:41:00Z
672,2207.0,2017,TRUE,Lake,17,39.013870000000000,-122.64543,TRUE,Sulphur Fire (Mendocino Lake Complex),,2017-10-08T23:59:00Z
673,2056.0,2017,TRUE,San Diego,37,32.65597,-116.80527,TRUE,Gate Fire,665.0,2017-05-20T23:19:00Z
674,1868.0,2017,TRUE,Sonoma,49,0.0,0.0,TRUE,Adobe Fire (Central LNU Complex),,2017-10-09T01:00:00Z
675,1816.0,2017,TRUE,Monterey,27,35.86949,-120.57894000000000,FALSE,Parkfield Fire,,2017-07-08T18:30:00Z
676,1816.0,2017,TRUE,San Luis Obispo,40,35.86949,-120.57894000000000,FALSE,Parkfield Fire,,2017-07-08T18:30:00Z
677,1800.0,2017,TRUE,Merced,24,36.96655,-120.89261,FALSE,Wright Fire,,2017-05-12T15:30:00Z
678,1749.0,2017,FALSE,Stanislaus,50,38.12,-119.941,FALSE,Creek Fire,,2017-09-03T16:23:00Z
679,1660.0,2017,TRUE,Sonoma,49,38.14242,-122.47301000000000,FALSE,37 Fire,,2017-10-09T14:00:00Z
680,1649.0,2017,TRUE,Fresno,10,35.959110000000000,-120.55579000000000,TRUE,Park Fire,727.0,2017-07-17T13:15:00Z
681,1626.0,2017,TRUE,Kern,15,35.59904,-119.08312,FALSE,Quail Fire,,2017-07-06T12:29:00Z
682,1598.0,2017,TRUE,San Luis Obispo,40,35.4025,-120.4992,TRUE,Hill Fire,,2017-06-26T15:27:00Z
683,1538.0,2017,TRUE,Fresno,10,36.269125,-120.620791,TRUE,Derrick Fire,,2017-07-02T22:28:00Z
684,1522.0,2017,FALSE,Kern,15,35.53456,-118.66733,FALSE,Highway Fire,,2017-06-18T14:22:00Z
685,1503.0,2017,FALSE,San Bernardino,36,34.2976,-116.82600000000000,FALSE,Holcomb Fire,,2017-06-19T15:05:00Z
686,1431.0,2017,TRUE,Madera,20,37.0825,-119.8011,TRUE,Oakwood Fire,13.0,2017-06-10T13:19:00Z
687,1350.0,2017,FALSE,Kern,15,35.543,-118.654,FALSE,Garden Fire,,2017-07-30T16:17:00Z
688,1350.0,2017,TRUE,Riverside,33,34.00566,-117.30693000000000,FALSE,Opera Fire,,2017-04-30T15:23:00Z
689,1319.0,2017,FALSE,Kern,15,35.76,-118.406,FALSE,Caldwell Fire,,2017-09-01T14:37:00Z
690,1286.0,2017,TRUE,Sacramento,34,38.5181,-121.104,FALSE,Latrobe Fire,,2017-07-26T14:45:00Z
691,1200.0,2017,TRUE,Kern,15,35.382980000000000,-118.80123,FALSE,Tarina Fire ,,2017-06-30T13:49:00Z
692,1088.0,2017,FALSE,San Diego,37,33.402411,-117.402445,FALSE,Buffalo Fire,,2017-10-17T10:19:00Z
693,1083.0,2017,TRUE,Kern,15,34.94373,-119.44751000000000,FALSE,Hudson Fire,,2017-07-18T11:45:00Z
694,1044.0,2017,TRUE,Riverside,33,33.98212,-117.30819,TRUE,Blaine Fire,,2017-08-13T16:10:00Z
695,1035.0,2017,TRUE,Madera,20,37.216160000000000,-119.48067000000000,TRUE,Mission Fire,,2017-09-03T13:06:00Z
696,1020.0,2017,FALSE,Plumas,32,39.75371,-120.1397,FALSE,Chilcoot Fire,,2017-08-06T15:32:00Z
697,1000.0,2017,FALSE,San Diego,37,33.34988,-117.39818000000000,FALSE,Range Fire,,2017-05-25T18:15:00Z
698,995.0,2017,TRUE,Shasta,45,40.98352,-121.81623,TRUE,Berry Fire,317.0,2017-09-12T06:58:00Z
699,976.0,2017,FALSE,Fresno,10,36.530836,-120.20659200000000,FALSE,El Dorado Fire,,2017-04-28T15:40:00Z
700,900.0,2017,TRUE,Mendocino,23,39.30125,-123.28825,TRUE,Grade Fire,,2017-07-16T14:51:00Z
701,867.0,2017,TRUE,Yuba,58,39.1234,-121.32957000000000,FALSE,Beale Fire,,2017-08-20T14:44:00Z
702,866.0,2017,TRUE,Riverside,33,33.602470000000000,-117.34192,FALSE,Wildomar Fire,,2017-10-26T12:34:00Z
703,859.0,2017,FALSE,Lassen,18,39.888000000000000,-120.066,FALSE,Poslin Fire,,2017-08-06T19:52:00Z
704,821.0,2017,TRUE,Nevada,29,39.245490000000000,-121.12792000000000,TRUE,Lobo Fire (Wind Complex),,2017-10-09T00:01:00Z
705,800.0,2017,FALSE,Los Angeles,19,34.55607,-118.60703000000000,FALSE,Lake Fire,,2017-06-17T13:55:00Z
706,775.0,2017,TRUE,San Luis Obispo,40,35.7908,-120.77485,FALSE,Yankee Fire,,2017-08-11T16:06:00Z
707,760.0,2017,FALSE,Los Angeles,19,34.37443,-118.49343,FALSE,Placerita Fire,,2017-06-25T12:47:00Z
708,747.0,2017,FALSE,Sierra,46,39.439722000000000,-120.027222,FALSE,Farad Fire,,2017-07-10T13:02:00Z
709,690.0,2017,TRUE,Tuolumne,55,37.905545000000000,-120.40813500000000,TRUE,Jacksonville Fire,,2017-07-29T13:50:00Z
710,680.0,2017,TRUE,Mariposa,22,37.37397,-119.83556000000000,TRUE,Peak Fire,8.0,2017-09-03T13:10:00Z
711,670.0,2017,FALSE,San Bernardino,36,34.14575,-117.17813000000000,FALSE,Mart Fire,,2017-06-27T15:22:00Z
712,630.0,2017,TRUE,Mariposa,22,37.3762,-119.9646,TRUE,Ben Fire,380.0,2017-06-28T15:49:00Z
713,562.0,2017,FALSE,Modoc,25,41.85763,-121.29581,FALSE,Battle Fire,,2017-06-28T13:50:00Z
714,545.0,2017,TRUE,Riverside,33,33.950360000000000,-116.88066,TRUE,Mias Fire,,2017-08-14T15:45:00Z
715,530.0,2017,FALSE,Lassen,18,41.119890000000000,-120.74968,FALSE,W-2 Fire,,2017-08-06T15:29:00Z
716,506.0,2017,TRUE,Kern,15,35.4605,-118.85896000000000,FALSE,Ming Fire,,2017-05-20T14:23:00Z
717,486.0,2017,FALSE,San Diego,37,33.3906,-117.32348,FALSE,Deluz Fire,,2017-05-19T14:45:00Z
718,469.0,2017,TRUE,Siskiyou,47,41.3975,-122.8428,TRUE,Fay Fire,,2017-07-05T11:05:00Z
719,460.0,2017,TRUE,San Luis Obispo,40,35.40357,-120.28037000000000,FALSE,Red Fire,,2017-08-02T10:15:00Z
720,460.0,2017,TRUE,San Bernardino,36,34.09773,-117.10567000000000,FALSE,Bridge Fire,,2017-07-14T14:23:00Z
721,450.0,2017,TRUE,Fresno,10,36.616986,-120.36934700000000,FALSE,Monterey Fire,,2017-06-11T17:15:00Z
722,444.0,2017,TRUE,Santa Barbara,42,34.67403,-120.4393,FALSE,Rucker Fire,,2017-09-29T14:42:00Z
723,429.0,2017,TRUE,Madera,20,37.14624,-120.01550900000000,FALSE,Eastman Fire,,2017-09-18T16:04:00Z
724,426.0,2017,FALSE,El Dorado,9,38.848,-120.287,FALSE,Table Fire,,2017-10-13T13:16:00Z
725,422.0,2017,FALSE,Los Angeles,19,34.09454,-118.48178,TRUE,Skirball Fire,,2017-12-06T06:31:00Z
726,416.0,2017,TRUE,Tulare,54,36.22265,-119.06598000000000,FALSE,Elephant Fire,,2017-07-20T19:16:00Z
727,410.0,2017,FALSE,Modoc,25,41.72163,-121.30451000000000,FALSE,Dode Fire,,2017-07-13T15:23:00Z
728,400.0,2017,TRUE,San Diego,37,32.84796,-116.85396000000000,TRUE,Jennings Fire,,2017-07-11T13:45:00Z
729,400.0,2017,TRUE,Fresno,10,36.45491,-120.2445,FALSE,Sonoma Fire,,2017-05-10T15:27:00Z
730,392.0,2017,TRUE,Nevada,29,39.34292,-121.12004000000000,TRUE,Pleasant Fire,48.0,2017-08-30T15:38:00Z
731,391.0,2017,TRUE,Santa Cruz,44,37.18356,-122.07012000000000,TRUE,Bear Fire,10.0,2017-10-16T22:30:00Z
732,380.0,2017,TRUE,Modoc,25,41.167160000000000,-120.58342000000000,FALSE,West Fire,,2017-04-03T16:00:00Z
733,370.0,2017,FALSE,Mono,26,38.46111,-119.48284,FALSE,Chris Fire,,2017-11-13T11:28:00Z
734,370.0,2017,TRUE,Contra Costa,7,38.02929,-122.25544,FALSE,Willow Fire,,2017-07-08T15:26:00Z
735,357.0,2017,TRUE,Fresno,10,36.27306,-120.65185,FALSE,Creek Fire,,2017-06-23T16:00:00Z
736,340.0,2017,TRUE,San Luis Obispo,40,35.42433,-120.47322,TRUE,Stone Fire,,2017-07-09T13:49:00Z
737,339.0,2017,TRUE,Tulare,54,36.458090000000000,-118.87676,TRUE,Dinely Fire,435.0,2017-06-07T11:55:00Z
738,338.0,2017,TRUE,Kern,15,34.92907,-118.9267,TRUE,Rose Fire,,2017-08-10T14:32:00Z
739,325.0,2017,TRUE,San Bernardino,36,34.084920000000000,-117.03826000000000,TRUE,Bryant Fire,,2017-08-03T15:35:00Z
740,319.0,2017,FALSE,Del Norte,8,41.478,-123.506,FALSE,Marble Fire,,2017-07-19T14:00:00Z
741,300.0,2017,FALSE,Riverside,33,33.59257,-117.14979,FALSE,Liberty Fire,,2017-12-07T13:14:00Z
742,288.0,2017,TRUE,Kern,15,35.41283,-118.84466,FALSE,Bravo Fire,,2017-05-15T14:05:00Z
743,260.0,2017,TRUE,San Bernardino,36,34.16564,-117.33334000000000,FALSE,Little Mountain Fire,,2017-12-05T13:35:00Z
744,255.0,2017,TRUE,San Diego,37,33.34659,-116.66107,FALSE,Lost Fire,,2017-07-22T15:00:00Z
745,245.0,2017,TRUE,San Luis Obispo,40,35.122690000000000,-120.39387000000000,TRUE,Huasna Fire,,2017-09-20T13:41:00Z
746,237.0,2017,TRUE,Fresno,10,36.24653,-120.31598000000000,FALSE,Murphy Fire,,2017-09-19T19:47:00Z
747,236.0,2017,TRUE,El Dorado,9,38.538332000000000,-121.039267,FALSE,Largo Fire,,2017-07-30T01:45:00Z
748,231.0,2017,TRUE,Contra Costa,7,37.87808,-121.78677000000000,FALSE,Deer Complex,,2017-07-08T02:20:00Z
749,225.0,2017,TRUE,Mariposa,22,37.4591,-119.921,TRUE,Spring Fire,498.0,2017-07-02T13:36:00Z
750,225.0,2017,TRUE,San Luis Obispo,40,35.34541,-120.76464000000000,FALSE,Camp Fire,,2017-05-18T08:48:00Z
751,225.0,2017,TRUE,San Luis Obispo,40,35.21177,-119.87525,FALSE,Arrow Fire,,2017-05-15T13:58:00Z
752,206.0,2017,TRUE,Kern,15,35.598040000000000,-118.47939,FALSE,Bodfish Fire,,2017-06-10T12:17:00Z
753,205.0,2017,TRUE,Riverside,33,33.853230000000000,-117.48195,FALSE,Eagle Fire,,2017-07-04T16:55:00Z
754,200.0,2017,FALSE,Lake,17,39.44543,-122.85194000000000,FALSE,Skeleton Fire,,2017-09-12T14:36:00Z
755,200.0,2017,FALSE,Alameda,1,37.725430000000000,-121.90516000000000,FALSE,Range Fire,,2017-08-22T14:00:00Z
756,200.0,2017,TRUE,San Diego,37,32.65003,-116.42907,TRUE,Eclipse Fire,,2017-08-21T14:00:00Z
757,200.0,2017,TRUE,Riverside,33,33.689092000000000,-117.396404,FALSE,Rose Fire,,2017-07-31T14:22:00Z
758,194.0,2017,TRUE,Tehama,52,40.02261,-121.91425,FALSE,Tehama Fire,,2017-10-26T20:00:00Z
759,190.0,2017,TRUE,Santa Barbara,42,34.9465,-119.8036,FALSE,Wasioja Fire,,2017-05-20T17:54:00Z
760,186.0,2017,FALSE,Plumas,32,39.9864,-120.89746000000000,FALSE,Toll Fire,,2017-08-20T16:26:00Z
761,186.0,2017,TRUE,Fresno,10,36.704679,-120.405077,FALSE,Wild Fire,,2017-06-11T10:46:00Z
762,184.0,2017,TRUE,Kern,15,35.3091,-118.70100000000000,FALSE,Rolling Fire,,2017-10-15T17:11:00Z
763,183.0,2017,TRUE,Kern,15,35.19008,-118.76152000000000,FALSE,Quarry Fire,,2017-10-12T10:42:00Z
764,180.0,2017,TRUE,Shasta,45,40.471060000000000,-122.43608,TRUE,Laverne Fire,,2017-07-18T12:39:00Z
765,170.0,2017,TRUE,San Bernardino,36,34.412040000000000,-117.03031000000000,TRUE,High Fire,,2017-07-23T15:53:00Z
766,168.0,2017,TRUE,Riverside,33,33.87679,-117.00258000000000,FALSE,Hills Fire,,2017-08-19T16:31:00Z
767,168.0,2017,FALSE,Sierra,46,39.711010000000000,-120.02325,FALSE,Evans Fire,,2017-06-19T21:41:00Z
768,166.0,2017,TRUE,Butte,4,39.37192,-121.53865,FALSE,Honcut Fire,,2017-07-10T14:45:00Z
769,157.0,2017,TRUE,Lassen,18,40.80968,-120.48641,FALSE,Peg Fire,,2017-08-26T12:35:00Z
770,157.0,2017,TRUE,Madera,20,37.127590000000000,-120.0193,FALSE,26 Fire,,2017-06-07T21:00:00Z
771,155.0,2017,TRUE,Alameda,1,37.63358,-121.49925,FALSE,Corral Fire,,2017-09-19T14:05:00Z
772,155.0,2017,TRUE,Siskiyou,47,41.9808,-121.9741,FALSE,Hill Fire,,2017-07-29T16:33:00Z
773,153.0,2017,TRUE,Riverside,33,33.98639,-117.21314,FALSE,Smiley Fire,,2017-06-18T15:10:00Z
774,150.0,2017,TRUE,Butte,4,39.746790000000000,-121.67261,TRUE,Honey Fire,13.0,2017-10-09T15:05:00Z
775,150.0,2017,TRUE,San Luis Obispo,40,35.7751,-120.23656000000000,TRUE,Olive Fire,,2017-07-24T14:43:00Z
776,150.0,2017,TRUE,San Luis Obispo,40,35.6871,-120.3187,FALSE,Lucy Fire,,2017-06-14T11:44:00Z
777,150.0,2017,TRUE,Madera,20,36.90967,-119.79315,FALSE,41 Fire,,2017-05-17T15:30:00Z
778,150.0,2017,FALSE,San Bernardino,36,34.30104,-117.45646,FALSE,Tower Fire,,2017-04-30T16:03:00Z
779,148.0,2017,FALSE,Trinity,53,40.46836,-123.51619,FALSE,River Fire,,2017-10-14T16:00:00Z
780,146.0,2017,TRUE,Mendocino,23,39.02482,-123.1362,TRUE,Grape Fire,,2017-09-19T13:02:00Z
781,143.0,2017,TRUE,Butte,4,40.07613,-121.56858000000000,FALSE,Soda Fire,,2017-09-28T14:46:00Z
782,140.0,2017,TRUE,El Dorado,9,38.559707,-120.70013,TRUE,Ranch Fire,,2017-07-26T13:58:00Z
783,136.0,2017,TRUE,El Dorado,9,38.5758,-120.915,TRUE,French Fire,,2017-09-17T15:18:00Z
784,135.0,2017,FALSE,Los Angeles,19,34.792882,-118.85194300000000,FALSE,Gorman Fire,,2017-07-28T15:25:00Z
785,135.0,2017,TRUE,Tulare,54,35.8556,-118.74542,TRUE,King Fire,212.0,2017-06-13T17:00:00Z
786,134.0,2017,TRUE,Butte,4,39.69717,-121.75417,FALSE,Skyway Fire,,2017-06-16T09:27:00Z
787,130.0,2017,TRUE,Calaveras,5,38.40234,-120.52953000000000,TRUE,Point Fire,,2017-10-09T01:10:00Z
788,130.0,2017,TRUE,San Diego,37,32.6001,-116.76997,TRUE,Border Fire,220.0,2017-09-01T04:20:00Z
789,130.0,2017,TRUE,San Luis Obispo,40,35.78286,-120.22647000000000,FALSE,Olive Fire,,2017-05-02T14:32:00Z
790,128.0,2017,TRUE,Shasta,45,40.69554,-122.0122,FALSE,Oak Fire,,2017-07-01T00:48:00Z
791,126.0,2017,TRUE,Fresno,10,36.5355,-120.6585,FALSE,Tumey Fire,,2017-04-29T17:15:00Z
792,125.0,2017,TRUE,Mariposa,22,37.62823,-120.30046000000000,FALSE,Coronado Fire,,2017-08-13T16:23:00Z
793,124.0,2017,TRUE,Tuolumne,55,37.90014,-120.36005,FALSE,Twist Fire,,2017-07-30T16:28:00Z
794,122.0,2017,TRUE,Riverside,33,34.009026,-117.239099,FALSE,Stewart Fire,,2017-08-04T14:25:00Z
795,120.0,2017,TRUE,San Luis Obispo,40,35.31886,-120.50886000000000,FALSE,Margarita Fire,,2017-09-03T16:59:00Z
796,120.0,2017,TRUE,Riverside,33,33.882870000000000,-116.99651000000000,FALSE,Lamb Fire,,2017-05-25T14:48:00Z
797,117.0,2017,TRUE,Calaveras,5,38.291130000000000,-120.62177,TRUE,Maria Fire,,2017-07-17T12:55:00Z
798,116.0,2017,TRUE,Alameda,1,37.7393,-121.85663000000000,FALSE,Fallon Fire,,2017-10-17T14:00:00Z
799,114.0,2017,TRUE,Napa,28,38.493360000000000,-122.2483,TRUE,Canyon Fire,55.0,2017-08-11T12:57:00Z
800,111.0,2017,TRUE,Fresno,10,36.93332,-119.43376,FALSE,Flat Fire,,2017-08-26T14:31:00Z
801,111.0,2017,TRUE,Butte,4,39.384160000000000,-121.5786,FALSE,Lone Fire,,2017-06-22T11:10:00Z
802,105.0,2017,TRUE,San Luis Obispo,40,35.3024,-120.65279,FALSE,Poly Fire,,2017-09-26T15:30:00Z
803,105.0,2017,TRUE,Riverside,33,33.950382,-116.884446,FALSE,Canyon Fire,,2017-06-15T11:36:00Z
804,103.0,2017,TRUE,Butte,4,39.76243,-121.74121000000000,FALSE,Humboldt Fire,,2017-07-19T16:02:00Z
805,102.0,2017,TRUE,Fresno,10,36.361130000000000,-120.32685,FALSE,Coalinga Fire,,2017-08-30T16:51:00Z
806,101.0,2017,FALSE,Santa Clara,43,37.39801,-121.8179,FALSE,Lariat Fire,,2017-07-11T16:51:00Z
807,100.0,2017,TRUE,San Diego,37,32.64962,-116.37345,FALSE,Church Fire,,2017-10-21T13:04:00Z
808,100.0,2017,TRUE,Sonoma,49,38.46123,-122.58152,TRUE,Oakmont Fire (Central LNU Complex),,2017-10-14T20:35:00Z
809,100.0,2017,TRUE,Lake,17,39.0199,-122.57487000000000,FALSE,Long Fire,,2017-10-14T05:00:00Z
810,100.0,2017,TRUE,Solano,48,38.43658,-121.97233,FALSE,Timm Fire,,2017-10-02T09:37:00Z
811,100.0,2017,TRUE,Santa Clara,43,36.99092,-121.59899000000000,FALSE,Bally Fire,,2017-09-03T19:17:00Z
812,100.0,2017,TRUE,Fresno,10,36.09486,-120.52189000000000,FALSE,Parkfield Fire,,2017-09-03T09:23:00Z
813,100.0,2017,TRUE,Santa Clara,43,37.14653,-121.68165,FALSE,Tilton Fire,,2017-08-11T14:55:00Z
814,100.0,2017,FALSE,San Bernardino,36,34.19076,-117.26969,FALSE,Mile Fire,,2017-07-31T14:44:00Z
815,99.0,2017,TRUE,San Bernardino,36,34.035344,-116.940661,FALSE,Oak Fire,,2017-11-29T12:19:00Z
816,92.0,2017,TRUE,Riverside,33,33.57139,-116.8247,TRUE,Reed Fire,,2017-08-07T14:14:00Z
817,91.0,2017,TRUE,Fresno,10,36.95104,-119.65621000000000,TRUE,Auberry Fire,,2017-07-05T15:40:00Z
818,91.0,2017,TRUE,Butte,4,39.52499,-121.64897000000000,FALSE,Wilbur Fire,,2017-06-06T12:43:00Z
819,90.0,2017,TRUE,Madera,20,37.09773,-120.02027,FALSE,Daulton Fire,,2017-07-07T10:00:00Z
820,87.0,2017,TRUE,Lake,17,39.15016,-122.57600000000000,TRUE,Ridge Fire,,2017-10-06T14:38:00Z
821,86.0,2017,TRUE,Ventura,56,34.34949,-119.30918,FALSE,Vista Fire,,2017-10-24T14:44:00Z
822,85.0,2017,TRUE,Riverside,33,117.337331,34.015742000000000,FALSE,Marlborough Fire,,2017-08-31T10:13:00Z
823,85.0,2017,TRUE,Humboldt,12,40.117940000000000,-123.76099000000000,FALSE,Saw Fire,,2017-08-03T11:58:00Z
824,85.0,2017,FALSE,San Bernardino,36,34.20152,-117.14466000000000,FALSE,Dollar Fire,,2017-07-22T13:35:00Z
825,85.0,2017,TRUE,Santa Clara,43,37.3344,-121.71752,FALSE,Ranch Fire,,2017-06-29T13:56:00Z
826,82.0,2017,TRUE,Monterey,27,35.86596,-120.64584000000000,FALSE,Country Fire,,2017-08-07T18:08:00Z
827,81.0,2017,FALSE,San Diego,37,33.38613,-117.46709000000000,FALSE,Loma Fire,,2017-10-13T15:40:00Z
828,80.0,2017,FALSE,El Dorado,9,38.869036,-119.61865,FALSE,Holiday Fire,,2017-12-28T20:51:00Z
829,79.0,2017,TRUE,Plumas,32,40.13278,-120.9204,FALSE,Mills File,,2017-09-03T20:32:00Z
830,79.0,2017,TRUE,Tulare,54,35.89423,-119.00334,FALSE,Fountain Fire ,,2017-05-31T11:30:00Z
831,78.0,2017,TRUE,Santa Clara,43,36.96607,-121.55552,FALSE,Castro Fire,,2017-07-23T16:07:00Z
832,78.0,2017,TRUE,Tehama,52,40.38944,-122.13088,FALSE,Spring Fire ,,2017-06-04T16:22:00Z
833,76.0,2017,TRUE,Nevada,29,39.19325,-121.08406000000000,TRUE,McCourtney Fire (Wind Complex),,2017-10-09T00:00:00Z
834,76.0,2017,TRUE,Fresno,10,36.8005,-119.35901000000000,FALSE,Tivy Fire,,2017-06-11T22:45:00Z
835,74.0,2017,TRUE,San Luis Obispo,40,35.5956,-120.56068,FALSE,Linne Fire,,2017-09-26T16:45:00Z
836,74.0,2017,TRUE,El Dorado,9,38.7803,-120.97111000000000,TRUE,Axel Fire,,2017-07-08T16:38:00Z
837,74.0,2017,TRUE,San Bernardino,36,34.07612,-117.06765,FALSE,Bryant Fire,,2017-07-07T15:45:00Z
838,73.0,2017,TRUE,San Luis Obispo,40,35.786160000000000,-120.96514000000000,FALSE,Lynch Fire,,2017-10-13T12:14:00Z
839,72.0,2017,TRUE,Riverside,33,33.75526,-117.25075,FALSE,Ellis Fire,,2017-07-18T15:34:00Z
840,70.0,2017,TRUE,San Luis Obispo,40,35.4403,-120.2913,FALSE,Camatta Fire,,2017-08-02T10:33:00Z
841,70.0,2017,TRUE,Colusa,6,39.012240000000000,-122.20127,TRUE,Sand Fire,76.0,2017-07-17T13:17:00Z
842,70.0,2017,TRUE,Santa Clara,43,37.25014,-121.68562,FALSE,Felipe Fire,,2017-07-10T15:54:00Z
843,70.0,2017,TRUE,Fresno,10,36.60736,-120.5828,FALSE,Manning Fire,,2017-05-19T23:28:00Z
844,69.0,2017,TRUE,Fresno,10,36.7279,-119.28241000000000,FALSE,Hill Fire,,2017-08-27T18:47:00Z
845,68.0,2017,TRUE,Sacramento,34,38.337070000000000,-121.11113,FALSE,Clay Fire,,2017-06-01T15:38:00Z
846,67.0,2017,TRUE,Lassen,18,40.03392,-120.1064,FALSE,River Fire,,2017-06-04T16:12:00Z
847,65.0,2017,TRUE,Stanislaus,50,37.82934,-120.68992,FALSE,Orange Fire,,2017-06-21T14:45:00Z
848,63.0,2017,TRUE,Riverside,33,33.819760000000000,-117.18552,FALSE,Placentia Fire,,2017-07-28T18:11:00Z
849,63.0,2017,TRUE,Mariposa,22,37.36914,-120.0088,FALSE,Westfall Fire,,2017-06-15T07:30:00Z
850,62.0,2017,TRUE,San Diego,37,33.20988,-116.46989000000000,FALSE,Montezuma Fire,,2017-08-26T11:30:00Z
851,62.0,2017,TRUE,Lake,17,38.94599,-122.81135,TRUE,Bottle Fire,,2017-08-08T16:40:00Z
852,62.0,2017,TRUE,Stanislaus,50,37.64898,-120.4925,FALSE,Lake Fire,,2017-07-08T11:00:00Z
853,60.0,2017,TRUE,Tehama,52,40.32063,-122.83208,FALSE,Bolla Fire,,2017-06-18T07:15:00Z
854,59.0,2017,TRUE,Tulare,54,36.18815,-118.78928,FALSE,Fox Fire,,2017-07-17T15:32:00Z
855,59.0,2017,TRUE,Calaveras,5,38.18303,-120.85322,TRUE,Quail Fire,,2017-07-12T13:10:00Z
856,58.0,2017,TRUE,Fresno,10,36.7528,-119.2288,TRUE,Silver Fire,,2017-10-11T15:59:00Z
857,58.0,2017,FALSE,Lake,17,39.42604,-123.03344000000000,FALSE,Slides Fire,,2017-09-12T16:08:00Z
858,58.0,2017,TRUE,Tulare,54,36.644040000000000,-118.99944000000000,FALSE,Hogback Fire,,2017-07-18T15:50:00Z
859,58.0,2017,TRUE,San Luis Obispo,40,35.346,-120.62825,FALSE,Tower Fire,,2017-07-07T16:23:00Z
860,57.0,2017,TRUE,Tehama,52,40.1583,-122.3209,FALSE,Live Fire,,2017-07-28T13:24:00Z
861,57.0,2017,TRUE,Fresno,10,36.81476,-119.51592,FALSE,Freedom Fire,,2017-07-04T13:21:00Z
862,56.0,2017,TRUE,Siskiyou,47,41.93006,-122.36545,FALSE,Bogus Fire,,2017-06-18T15:45:00Z
863,55.0,2017,TRUE,Solano,48,38.4446,-122.0041,TRUE,Estate Fire,,2017-09-23T11:05:00Z
864,55.0,2017,TRUE,Siskiyou,47,41.99483,-121.90077,FALSE,Owens Fire,,2017-08-29T15:39:00Z
865,55.0,2017,FALSE,Los Angeles,19,34.03941,-118.58624000000000,FALSE,Topanga Fire,,2017-06-29T15:09:00Z
866,54.0,2017,FALSE,Siskiyou,47,41.222,-122.292,FALSE,Bradley Fire,,2017-08-28T22:00:00Z
867,54.0,2017,FALSE,Siskiyou,47,41.222,-122.27499000000000,FALSE,Bradley Fire,,2017-08-28T21:38:00Z
868,54.0,2017,TRUE,Santa Clara,43,37.334540000000000,-121.76323000000000,FALSE,Quimby Fire,,2017-06-21T18:02:00Z
869,51.0,2017,TRUE,Santa Clara,43,37.44485,-121.84108,FALSE,Weller Fire,,2017-07-26T23:19:00Z
870,50.0,2017,TRUE,Kern,15,35.215560000000000,-118.56578,FALSE,Tank Fire,,2017-10-26T11:55:00Z
871,50.0,2017,TRUE,Riverside,33,33.8826,-117.00589,FALSE,Extension Fire,,2017-10-23T10:31:00Z
872,50.0,2017,FALSE,Los Angeles,19,34.22551,-118.05545,FALSE,Wilson Fire,,2017-10-17T03:43:00Z
873,50.0,2017,TRUE,San Mateo,41,37.41591,-122.3001,TRUE,Skeggs Fire,85.0,2017-09-11T19:41:00Z
874,50.0,2017,FALSE,Kern,15,35.70639,-118.47307000000000,FALSE,Calgary Fire,,2017-08-05T13:16:00Z
875,50.0,2017,TRUE,Santa Barbara,42,34.72379,-120.13249000000000,FALSE,Mesa Fire,,2017-07-17T14:55:00Z
876,50.0,2017,TRUE,Yuba,58,39.06308,-121.303,FALSE,West Fire,,2017-07-08T16:47:00Z
877,50.0,2017,FALSE,Ventura,56,34.20599,-118.98603,FALSE,Grade Fire,,2017-07-04T14:45:00Z
878,50.0,2017,TRUE,Riverside,33,33.877390000000000,-117.16215,FALSE,Lago Fire,,2017-07-03T15:14:00Z
879,50.0,2017,FALSE,San Diego,37,33.23281,-117.29509000000000,FALSE,Douglas Fire,,2017-06-13T14:31:00Z
880,48.0,2017,TRUE,Madera,20,36.94652,-120.90462,FALSE,Power Fire,,2017-09-20T21:07:00Z
881,48.0,2017,TRUE,Riverside,33,33.585770000000000,-116.07429000000000,FALSE,Serenas Fire,,2017-05-28T15:27:00Z
882,47.0,2017,TRUE,San Benito,35,36.38109,-121.00391,FALSE,Bitterwater Fire,,2017-11-25T16:46:00Z
