,longitude,latitude,population,households,median_income,median_house_value,ocean_proximity,County
3878,-121.36,38.58,978.0,419.0,8.4699,344000.0,INLAND,Sacramento County
3879,-121.36,38.59,1185.0,436.0,5.0508,225700.0,INLAND,Sacramento County
3880,-121.36,38.6,1335.0,583.0,4.16965,133300.0,INLAND,Sacramento County
3881,-121.36,38.61,1944.0,716.0,4.4687,151800.0,INLAND,Sacramento County
3882,-121.36,38.62,1077.0,456.0,3.0580000000000003,133000.0,INLAND,Sacramento County
3883,-121.36,38.63,3571.0,1293.0,4.80165,155450.0,INLAND,Sacramento County
3884,-121.36,38.64,2667.0,1031.0,5.5632,175200.0,INLAND,Sacramento County
3885,-121.36,38.66,1786.0,696.0,3.2454,106300.0,INLAND,Sacramento County
3886,-121.36,38.67,4708.0,1980.0,2.3011,99550.0,INLAND,Sacramento County
3887,-121.36,38.69,4251.0,1421.0,3.6989,93300.0,INLAND,Sacramento County
3888,-121.36,38.73,1050.0,411.0,3.141,220100.0,INLAND,Placer County
3889,-121.36,39.52,1229.0,497.0,2.3917,85700.0,INLAND,Butte County
3890,-121.35,37.96,462.0,193.0,5.8995,189900.0,INLAND,San Joaquin County
3891,-121.35,37.97,1698.0,671.0,3.1406,93900.0,INLAND,San Joaquin County
3892,-121.35,38.0,2271.0,1049.0,3.54905,138100.0,INLAND,San Joaquin County
3893,-121.35,38.01,1520.0,601.0,3.5982,94400.0,INLAND,San Joaquin County
3894,-121.35,38.02,3484.0,902.0,3.13415,136500.0,INLAND,San Joaquin County
3895,-121.35,38.03,2491.0,770.0,4.947,143500.0,INLAND,San Joaquin County
3896,-121.35,38.04,5977.0,1582.0,4.6524,152550.0,INLAND,San Joaquin County
3897,-121.35,38.09,923.0,284.0,5.5057,147200.0,INLAND,San Joaquin County
3898,-121.35,38.28,1986.0,530.0,3.2234,82000.0,INLAND,Sacramento County
3899,-121.35,38.4,1373.0,424.0,3.175,94400.0,INLAND,Sacramento County
3900,-121.35,38.46,2816.0,984.0,4.3879,144400.0,INLAND,Sacramento County
3901,-121.35,38.51,1054.0,352.0,4.2206,157700.0,INLAND,Sacramento County
3902,-121.35,38.54,8656.0,3234.0,3.5691,116300.0,INLAND,Sacramento County
3903,-121.35,38.55,3427.0,1182.0,4.51805,125100.0,INLAND,Sacramento County
3904,-121.35,38.56,2468.0,856.0,4.7844,136300.0,INLAND,Sacramento County
3905,-121.35,38.58,1105.0,368.0,8.6572,320200.0,INLAND,Sacramento County
3906,-121.35,38.59,460.0,206.0,5.3243,265700.0,INLAND,Sacramento County
3907,-121.35,38.6,1662.0,575.0,5.0997,170100.0,INLAND,Sacramento County
3908,-121.35,38.61,3689.0,1897.0,2.66495,124900.0,INLAND,Sacramento County
3909,-121.35,38.62,2032.0,830.0,3.4299,164000.0,INLAND,Sacramento County
3910,-121.35,38.65,1185.0,506.0,3.2243,107900.0,INLAND,Sacramento County
3911,-121.35,38.66,3325.0,1455.0,2.62835,118200.0,INLAND,Sacramento County
3912,-121.35,38.68,7244.0,2702.0,3.92605,109300.0,INLAND,Sacramento County
3913,-121.35,38.7,7608.0,2832.0,3.5802,129600.0,INLAND,Sacramento County
3914,-121.35,38.72,8652.0,2873.0,4.5432,151300.0,INLAND,Sacramento County
3915,-121.34,36.76,1289.0,357.0,4.1528,336800.0,INLAND,San Benito County
3916,-121.34,37.96,3564.0,1070.0,2.5819,86550.0,INLAND,San Joaquin County
3917,-121.34,37.97,1203.0,436.0,3.765,94600.0,INLAND,San Joaquin County
3918,-121.34,37.98,1158.0,393.0,5.3002,191700.0,INLAND,San Joaquin County
3919,-121.34,37.99,3373.0,1305.0,5.25875,214650.0,INLAND,San Joaquin County
3920,-121.34,38.0,1642.0,647.0,4.0444,129200.0,INLAND,San Joaquin County
3921,-121.34,38.01,1114.0,446.0,3.2872,175000.0,INLAND,San Joaquin County
3922,-121.34,38.02,2038.0,709.0,5.1202,133800.0,INLAND,San Joaquin County
3923,-121.34,38.03,3271.0,1094.0,4.6962,132150.0,INLAND,San Joaquin County
3924,-121.34,38.04,2279.0,576.0,3.6083,146400.0,INLAND,San Joaquin County
3925,-121.34,38.05,267.0,90.0,5.6147,244700.0,INLAND,San Joaquin County
3926,-121.34,38.44,1439.0,456.0,5.7452,240900.0,INLAND,Sacramento County
3927,-121.34,38.55,1701.0,504.0,4.1447,114000.0,INLAND,Sacramento County
3928,-121.34,38.56,1440.0,593.0,2.9896,118600.0,INLAND,Sacramento County
3929,-121.34,38.57,2731.0,983.0,4.4602,134500.0,INLAND,Sacramento County
3930,-121.34,38.58,1347.0,490.0,6.4474,200650.0,INLAND,Sacramento County
3931,-121.34,38.59,2283.0,873.0,6.983700000000001,302950.0,INLAND,Sacramento County
3932,-121.34,38.61,4183.0,1853.0,2.8670666666666667,156800.0,INLAND,Sacramento County
3933,-121.34,38.62,1658.0,730.0,2.4537,153000.0,INLAND,Sacramento County
3934,-121.34,38.63,1363.0,519.0,4.0036,161700.0,INLAND,Sacramento County
3935,-121.34,38.64,2463.0,1047.0,3.7815000000000003,150350.0,INLAND,Sacramento County
3936,-121.34,38.65,610.0,253.0,4.6,199000.0,INLAND,Sacramento County
3937,-121.34,38.66,4452.0,1934.0,2.3028999999999997,121166.66666666667,INLAND,Sacramento County
3938,-121.34,38.67,1062.0,419.0,3.53845,119600.0,INLAND,Sacramento County
3939,-121.34,38.68,1543.0,556.0,4.2743,124000.0,INLAND,Sacramento County
3940,-121.34,38.69,2549.0,860.0,3.7443999999999997,113500.0,INLAND,Sacramento County
3941,-121.33,36.43,902.0,196.0,2.625,109100.0,<1H OCEAN,Monterey County
3942,-121.33,37.96,1636.0,681.0,2.53415,86450.0,INLAND,San Joaquin County
3943,-121.33,37.97,3071.0,1252.0,3.0383333333333336,89933.33333333333,INLAND,San Joaquin County
3944,-121.33,37.98,3518.0,1277.0,3.769533333333333,137033.33333333334,INLAND,San Joaquin County
3945,-121.33,37.99,1837.0,976.0,2.5,175900.0,INLAND,San Joaquin County
3946,-121.33,38.0,3856.0,1634.0,3.2129,109250.0,INLAND,San Joaquin County
3947,-121.33,38.01,1161.0,458.0,5.61855,153500.0,INLAND,San Joaquin County
3948,-121.33,38.02,2632.0,1041.0,3.9280999999999993,139433.33333333334,INLAND,San Joaquin County
3949,-121.33,38.03,1541.0,434.0,3.60705,128650.0,INLAND,San Joaquin County
3950,-121.33,38.04,2947.0,892.0,4.784466666666667,147400.0,INLAND,San Joaquin County
3951,-121.33,38.28,659.0,183.0,4.4306,170100.0,INLAND,Sacramento County
3952,-121.33,38.56,1694.0,666.0,3.3110000000000004,109400.0,INLAND,Sacramento County
3953,-121.33,38.57,706.0,338.0,2.3684,150000.0,INLAND,Sacramento County
3954,-121.33,38.6,1635.0,640.0,6.2817,288200.0,INLAND,Sacramento County
3955,-121.33,38.61,1326.0,505.0,2.7079,148000.0,INLAND,Sacramento County
3956,-121.33,38.62,772.0,397.0,2.2574,135800.0,INLAND,Sacramento County
3957,-121.33,38.63,866.0,400.0,2.7181,156800.0,INLAND,Sacramento County
3958,-121.33,38.64,1158.0,492.0,2.4342,119500.0,INLAND,Sacramento County
3959,-121.33,38.65,2628.0,1236.0,2.7186,190850.0,INLAND,Sacramento County
3960,-121.33,38.66,3117.0,1386.0,2.6853,115450.0,INLAND,Sacramento County
3961,-121.33,38.67,1410.0,659.0,1.962,130200.0,INLAND,Sacramento County
3962,-121.33,38.68,2244.0,1219.0,1.9093,142900.0,INLAND,Sacramento County
3963,-121.33,38.69,1635.0,544.0,4.6923,122700.0,INLAND,Sacramento County
3964,-121.33,38.7,1004.0,417.0,2.7868,117800.0,INLAND,Sacramento County
3965,-121.33,38.77,8361.0,3112.0,4.2259,169300.0,INLAND,Placer County
3966,-121.32,35.95,479.0,67.0,3.5547,200000.0,NEAR OCEAN,Monterey County
3967,-121.32,36.42,1219.0,273.0,3.0437,76600.0,<1H OCEAN,Monterey County
3968,-121.32,36.43,2546.0,618.0,2.7153,114300.0,<1H OCEAN,Monterey County
3969,-121.32,36.79,288.0,95.0,3.6333,202500.0,INLAND,San Benito County
3970,-121.32,37.67,781.0,255.0,4.3015,250000.0,INLAND,San Joaquin County
3971,-121.32,37.94,64.0,14.0,2.625,55000.0,INLAND,San Joaquin County
3972,-121.32,37.95,1080.0,354.0,1.5255,52550.0,INLAND,San Joaquin County
3973,-121.32,37.96,1947.0,750.0,2.6633,75100.0,INLAND,San Joaquin County
3974,-121.32,37.97,2190.0,891.0,3.1170999999999998,88300.0,INLAND,San Joaquin County
3975,-121.32,37.98,3653.0,1201.0,2.20955,94350.0,INLAND,San Joaquin County
3976,-121.32,38.0,1895.0,955.0,2.11105,94500.0,INLAND,San Joaquin County
3977,-121.32,38.01,1090.0,438.0,2.6905,99600.0,INLAND,San Joaquin County
3978,-121.32,38.02,3434.0,1167.0,3.3054,101950.0,INLAND,San Joaquin County
3979,-121.32,38.03,3809.0,1149.0,3.7245999999999997,120750.0,INLAND,San Joaquin County
3980,-121.32,38.04,167.0,45.0,4.5,92800.0,INLAND,San Joaquin County
3981,-121.32,38.13,1327.0,467.0,5.5942,186900.0,INLAND,San Joaquin County
3982,-121.32,38.15,2725.0,902.0,3.9323,130100.0,INLAND,San Joaquin County
3983,-121.32,38.16,1071.0,369.0,3.5,240800.0,INLAND,San Joaquin County
3984,-121.32,38.21,1455.0,444.0,3.6398,146700.0,INLAND,San Joaquin County
3985,-121.32,38.26,3077.0,953.0,4.1179,134600.0,INLAND,Sacramento County
3986,-121.32,38.41,1970.0,639.0,5.8239,247500.0,INLAND,Sacramento County
3987,-121.32,38.54,2420.0,1059.0,2.9693,104400.0,INLAND,Sacramento County
3988,-121.32,38.56,614.0,192.0,4.5766,108700.0,INLAND,Sacramento County
3989,-121.32,38.57,2237.0,637.0,4.49985,114300.0,INLAND,Sacramento County
3990,-121.32,38.59,6823.0,2524.0,3.0926,129900.0,INLAND,Sacramento County
3991,-121.32,38.61,1870.0,763.0,2.7739999999999996,190200.0,INLAND,Sacramento County
3992,-121.32,38.62,1557.0,595.0,2.88805,163100.0,INLAND,Sacramento County
3993,-121.32,38.63,3107.0,1315.0,3.0348,150500.0,INLAND,Sacramento County
3994,-121.32,38.64,3576.0,1467.0,3.6523,158500.0,INLAND,Sacramento County
3995,-121.32,38.65,1210.0,453.0,3.0952,157700.0,INLAND,Sacramento County
3996,-121.32,38.66,1001.0,399.0,4.514,153500.0,INLAND,Sacramento County
3997,-121.32,38.67,4899.0,1969.0,3.3408333333333338,112233.33333333333,INLAND,Sacramento County
3998,-121.32,38.68,587.0,217.0,3.5893,146400.0,INLAND,Sacramento County
3999,-121.32,38.69,6000.0,2250.0,3.8776,124500.0,INLAND,Sacramento County
4000,-121.32,38.7,4984.0,1671.0,3.5596666666666668,123100.0,INLAND,Sacramento County
4001,-121.32,38.71,2474.0,782.0,4.5245,127500.0,INLAND,Sacramento County
4002,-121.32,38.74,670.0,232.0,4.3897,186300.0,INLAND,Placer County
4003,-121.32,38.89,3369.0,1176.0,2.8194,111300.0,INLAND,Placer County
4004,-121.32,39.13,169.0,59.0,3.0,162500.0,INLAND,Yuba County
4005,-121.32,39.29,1257.0,445.0,3.5673,112000.0,INLAND,Yuba County
4006,-121.32,39.43,741.0,349.0,1.8672,84700.0,INLAND,Yuba County
4007,-121.31,36.42,2630.0,564.0,2.6629,102700.0,<1H OCEAN,Monterey County
4008,-121.31,37.44,47.0,14.0,0.536,112500.0,INLAND,Stanislaus County
4009,-121.31,37.81,130.0,47.0,3.1429,179200.0,INLAND,San Joaquin County
4010,-121.31,37.9,125.0,38.0,2.9,125000.0,INLAND,San Joaquin County
4011,-121.31,37.93,1140.0,304.0,2.4667,81400.0,INLAND,San Joaquin County
4012,-121.31,37.94,323.0,98.0,1.9531,45000.0,INLAND,San Joaquin County
4013,-121.31,37.96,3222.0,1349.0,3.130325,99050.0,INLAND,San Joaquin County
4014,-121.31,37.97,1708.0,751.0,4.4291,153400.0,INLAND,San Joaquin County
4015,-121.31,37.98,1228.0,619.0,3.0625,141500.0,INLAND,San Joaquin County
4016,-121.31,37.99,4711.0,1541.0,1.6294499999999998,107800.0,INLAND,San Joaquin County
4017,-121.31,38.0,1283.0,512.0,4.1875,120150.0,INLAND,San Joaquin County
4018,-121.31,38.01,2671.0,1156.0,2.1311,96050.0,INLAND,San Joaquin County
4019,-121.31,38.02,2734.0,879.0,2.7981,92100.0,INLAND,San Joaquin County
4020,-121.31,38.03,4779.0,1546.0,3.1312499999999996,107650.0,INLAND,San Joaquin County
4021,-121.31,38.26,1005.0,420.0,1.8846,88300.0,INLAND,Sacramento County
4022,-121.31,38.28,687.0,378.0,1.9485,155400.0,INLAND,Sacramento County
4023,-121.31,38.57,2396.0,815.0,3.0096,107450.0,INLAND,Sacramento County
4024,-121.31,38.58,962.0,497.0,2.5035,112500.0,INLAND,Sacramento County
4025,-121.31,38.59,1454.0,536.0,3.1711,101900.0,INLAND,Sacramento County
4026,-121.31,38.61,316.0,159.0,6.6238,326700.0,INLAND,Sacramento County
4027,-121.31,38.62,1121.0,456.0,6.244,240000.0,INLAND,Sacramento County
4028,-121.31,38.64,1927.0,804.0,4.6302,195400.0,INLAND,Sacramento County
4029,-121.31,38.65,1053.0,374.0,5.5,165700.0,INLAND,Sacramento County
4030,-121.31,38.66,1512.0,562.0,4.9731000000000005,138450.0,INLAND,Sacramento County
4031,-121.31,38.67,1777.0,587.0,4.48935,125600.0,INLAND,Sacramento County
4032,-121.31,38.68,2726.0,1374.0,2.9806,108400.0,INLAND,Sacramento County
4033,-121.31,38.71,2071.0,660.0,4.3836,102000.0,INLAND,Sacramento County
4034,-121.31,38.72,1308.0,418.0,3.9506,122200.0,INLAND,Sacramento County
4035,-121.31,38.75,2147.0,706.0,4.0519,129200.0,INLAND,Placer County
4036,-121.31,38.97,726.0,222.0,2.7083,82100.0,INLAND,Placer County
4037,-121.3,37.85,604.0,192.0,2.2391,120000.0,INLAND,San Joaquin County
4038,-121.3,37.92,3201.0,720.0,1.7694,73900.0,INLAND,San Joaquin County
4039,-121.3,37.94,435.0,102.0,1.85835,64150.0,INLAND,San Joaquin County
4040,-121.3,37.95,575.0,193.0,2.2024,45000.0,INLAND,San Joaquin County
4041,-121.3,37.96,4015.0,1635.0,2.0876,97425.0,INLAND,San Joaquin County
4042,-121.3,37.97,1894.0,895.0,3.17955,109500.0,INLAND,San Joaquin County
4043,-121.3,37.98,2378.0,1075.0,3.4057,96050.0,INLAND,San Joaquin County
4044,-121.3,37.99,1167.0,471.0,2.6673,87500.0,INLAND,San Joaquin County
4045,-121.3,38.0,5123.0,1563.0,2.21345,108100.0,INLAND,San Joaquin County
4046,-121.3,38.01,2762.0,936.0,3.6364,97750.0,INLAND,San Joaquin County
4047,-121.3,38.02,3834.0,991.0,2.6997999999999998,96900.0,INLAND,San Joaquin County
4048,-121.3,38.03,2898.0,944.0,3.224933333333334,101833.33333333333,INLAND,San Joaquin County
4049,-121.3,38.04,1713.0,444.0,4.0156,117600.0,INLAND,San Joaquin County
4050,-121.3,38.05,62.0,25.0,1.15,112500.0,INLAND,San Joaquin County
4051,-121.3,38.09,154.0,55.0,2.0694,175000.0,INLAND,San Joaquin County
4052,-121.3,38.11,2679.0,1084.0,4.196000000000001,171700.0,INLAND,San Joaquin County
4053,-121.3,38.12,767.0,263.0,7.6889,229300.0,INLAND,San Joaquin County
4054,-121.3,38.13,2705.0,1063.0,3.725766666666667,134066.66666666666,INLAND,San Joaquin County
4055,-121.3,38.14,1867.0,709.0,3.2123,120700.0,INLAND,San Joaquin County
4056,-121.3,38.25,1703.0,517.0,2.5727,86100.0,INLAND,Sacramento County
4057,-121.3,38.26,901.0,290.0,3.215,104600.0,INLAND,Sacramento County
4058,-121.3,38.51,457.0,133.0,4.15,157500.0,INLAND,Sacramento County
4059,-121.3,38.58,4163.0,1479.0,2.6408,91466.66666666667,INLAND,Sacramento County
4060,-121.3,38.59,1660.0,613.0,2.1116,89600.0,INLAND,Sacramento County
4061,-121.3,38.6,4951.0,1710.0,3.3926,103400.0,INLAND,Sacramento County
4062,-121.3,38.61,1423.0,490.0,4.3235,116900.0,INLAND,Sacramento County
4063,-121.3,38.63,992.0,339.0,3.0972,150000.0,INLAND,Sacramento County
4064,-121.3,38.64,2330.0,830.0,4.0833,160000.0,INLAND,Sacramento County
4065,-121.3,38.65,1978.0,724.0,4.0565,132950.0,INLAND,Sacramento County
4066,-121.3,38.66,4656.0,1607.0,3.7498666666666662,131766.66666666666,INLAND,Sacramento County
4067,-121.3,38.67,3741.0,1374.0,4.0431,129400.0,INLAND,Sacramento County
4068,-121.3,38.68,1253.0,454.0,5.2817,140600.0,INLAND,Sacramento County
4069,-121.3,38.69,4137.0,1530.0,3.8867000000000003,125150.0,INLAND,Sacramento County
4070,-121.3,38.7,3339.0,1271.0,3.235,124700.0,INLAND,Sacramento County
4071,-121.3,38.71,2755.0,1047.0,2.8226,99900.0,INLAND,Sacramento County
4072,-121.3,38.72,1166.0,503.0,2.2813,131900.0,INLAND,Sacramento County
4073,-121.3,38.73,2717.0,1043.0,3.6455,139200.0,INLAND,Placer County
4074,-121.3,38.74,2387.0,959.0,2.3611,87900.0,INLAND,Placer County
4075,-121.3,38.75,2313.0,804.0,2.655,86300.0,INLAND,Placer County
4076,-121.3,38.89,1805.0,596.0,3.2286,95300.0,INLAND,Placer County
4077,-121.3,39.0,1630.0,540.0,4.0282,126400.0,INLAND,Placer County
4078,-121.29,36.9,1734.0,559.0,5.8324,374200.0,INLAND,San Benito County
4079,-121.29,37.33,27.0,8.0,4.0,75000.0,INLAND,Stanislaus County
4080,-121.29,37.72,4402.0,358.0,1.9792,63000.0,INLAND,San Joaquin County
4081,-121.29,37.8,69.0,24.0,3.7292,475000.0,INLAND,San Joaquin County
4082,-121.29,37.87,308.0,115.0,2.6563,103100.0,INLAND,San Joaquin County
4083,-121.29,37.89,1542.0,30.0,5.7485,162500.0,INLAND,San Joaquin County
4084,-121.29,37.92,1175.0,278.0,3.1053,73100.0,INLAND,San Joaquin County
4085,-121.29,37.93,3148.0,856.0,2.66695,60450.0,INLAND,San Joaquin County
4086,-121.29,37.94,2037.0,574.0,2.0303,63800.0,INLAND,San Joaquin County
4087,-121.29,37.95,877.0,389.0,0.7530333333333333,50833.333333333336,INLAND,San Joaquin County
4088,-121.29,37.96,3361.0,1289.0,1.19445,95725.0,INLAND,San Joaquin County
4089,-121.29,37.97,2417.0,943.0,1.5378,104500.0,INLAND,San Joaquin County
4090,-121.29,37.98,1704.0,709.0,2.5646500000000003,71050.0,INLAND,San Joaquin County
4091,-121.29,37.99,2980.0,904.0,2.2079,82366.66666666667,INLAND,San Joaquin County
4092,-121.29,38.0,5224.0,1251.0,2.1724,118400.0,INLAND,San Joaquin County
4093,-121.29,38.01,3377.0,977.0,4.11855,129350.0,INLAND,San Joaquin County
4094,-121.29,38.02,1849.0,396.0,2.5437,99000.0,INLAND,San Joaquin County
4095,-121.29,38.03,3244.0,1224.0,2.4257,101200.0,INLAND,San Joaquin County
4096,-121.29,38.04,1860.0,459.0,3.1779,97300.0,INLAND,San Joaquin County
4097,-121.29,38.07,533.0,213.0,3.1917,204500.0,INLAND,San Joaquin County
4098,-121.29,38.1,785.0,281.0,3.775,163300.0,INLAND,San Joaquin County
4099,-121.29,38.12,741.0,263.0,3.9607,132500.0,INLAND,San Joaquin County
4100,-121.29,38.13,1843.0,685.0,3.69585,134150.0,INLAND,San Joaquin County
4101,-121.29,38.14,2386.0,950.0,3.2079333333333335,113333.33333333333,INLAND,San Joaquin County
4102,-121.29,38.15,1886.0,628.0,4.8787,175300.0,INLAND,San Joaquin County
4103,-121.29,38.28,793.0,233.0,4.8073,156700.0,INLAND,Sacramento County
4104,-121.29,38.36,1148.0,372.0,4.5272,191700.0,INLAND,Sacramento County
4105,-121.29,38.59,1346.0,480.0,3.6563,95600.0,INLAND,Sacramento County
4106,-121.29,38.6,600.0,223.0,4.0938,109100.0,INLAND,Sacramento County
4107,-121.29,38.61,7507.0,2676.0,4.2123,121600.0,INLAND,Sacramento County
4108,-121.29,38.63,1284.0,487.0,3.3182,213000.0,INLAND,Sacramento County
4109,-121.29,38.65,1340.0,452.0,3.8816,147300.0,INLAND,Sacramento County
4110,-121.29,38.67,889.0,346.0,3.6516,130500.0,INLAND,Sacramento County
4111,-121.29,38.68,2950.0,1425.0,2.70165,138250.0,INLAND,Sacramento County
4112,-121.29,38.71,1027.0,343.0,3.5769,103800.0,INLAND,Sacramento County
4113,-121.29,38.76,443.0,170.0,6.0097,187500.0,INLAND,Placer County
4114,-121.29,38.89,407.0,146.0,3.3889,110800.0,INLAND,Placer County
4115,-121.29,38.9,1104.0,407.0,3.1691,108700.0,INLAND,Placer County
4116,-121.28,37.82,5935.0,1673.0,3.65,119400.0,INLAND,San Joaquin County
4117,-121.28,37.83,443.0,144.0,2.5156,86300.0,INLAND,San Joaquin County
4118,-121.28,37.9,171.0,70.0,0.9614,55700.0,INLAND,San Joaquin County
4119,-121.28,37.91,576.0,155.0,1.69,65900.0,INLAND,San Joaquin County
4120,-121.28,37.92,1302.0,319.0,2.30585,60950.0,INLAND,San Joaquin County
4121,-121.28,37.93,1223.0,343.0,2.1591,67800.0,INLAND,San Joaquin County
4122,-121.28,37.94,7351.0,2053.0,1.7479,55975.0,INLAND,San Joaquin County
4123,-121.28,37.95,2557.0,651.0,1.1999,57900.0,INLAND,San Joaquin County
4124,-121.28,37.96,1618.0,638.0,0.9365,52500.0,INLAND,San Joaquin County
4125,-121.28,37.97,1455.0,479.0,1.65,66000.0,INLAND,San Joaquin County
4126,-121.28,37.98,414.0,171.0,2.1429,69900.0,INLAND,San Joaquin County
4127,-121.28,37.99,284.0,97.0,2.8854,55700.0,INLAND,San Joaquin County
4128,-121.28,38.02,1258.0,389.0,3.175,95900.0,INLAND,San Joaquin County
4129,-121.28,38.03,3453.0,881.0,3.5086,100750.0,INLAND,San Joaquin County
4130,-121.28,38.1,1441.0,606.0,2.5556,133100.0,INLAND,San Joaquin County
4131,-121.28,38.11,1559.0,568.0,3.8825,136800.0,INLAND,San Joaquin County
4132,-121.28,38.12,1906.0,628.0,2.8237,110700.0,INLAND,San Joaquin County
4133,-121.28,38.13,2720.0,1049.0,3.3013,134300.0,INLAND,San Joaquin County
4134,-121.28,38.14,2654.0,1084.0,3.75885,114150.0,INLAND,San Joaquin County
4135,-121.28,38.17,744.0,225.0,4.0924,244200.0,INLAND,San Joaquin County
4136,-121.28,38.53,95.0,41.0,3.1042,165000.0,INLAND,Sacramento County
4137,-121.28,38.55,4885.0,1272.0,2.6981,112500.0,INLAND,Sacramento County
4138,-121.28,38.59,2081.0,995.0,3.0481,92500.0,INLAND,Sacramento County
4139,-121.28,38.6,1412.0,564.0,3.1424000000000003,112050.0,INLAND,Sacramento County
4140,-121.28,38.61,2736.0,1030.0,2.6039,99700.0,INLAND,Sacramento County
4141,-121.28,38.63,30.0,14.0,10.2264,350000.0,INLAND,Sacramento County
4142,-121.28,38.64,2709.0,1187.0,4.24795,214150.0,INLAND,Sacramento County
4143,-121.28,38.66,3153.0,1331.0,3.7869,216100.0,INLAND,Sacramento County
4144,-121.28,38.67,1263.0,432.0,4.9211,159400.0,INLAND,Sacramento County
4145,-121.28,38.68,7546.0,3036.0,3.1757999999999997,134250.0,INLAND,Sacramento County
4146,-121.28,38.7,5446.0,2075.0,3.40125,128050.0,INLAND,Sacramento County
4147,-121.28,38.71,3583.0,1473.0,3.2361500000000003,115300.0,INLAND,Sacramento County
4148,-121.28,38.73,1747.0,631.0,5.419,267400.0,INLAND,Placer County
4149,-121.28,38.74,1775.0,789.0,4.05,134700.0,INLAND,Placer County
4150,-121.28,38.75,189.0,94.0,2.108,83800.0,INLAND,Placer County
4151,-121.28,38.76,1276.0,578.0,2.1366,101900.0,INLAND,Placer County
4152,-121.28,38.77,1738.0,587.0,5.8718,201400.0,INLAND,Placer County
4153,-121.28,38.8,4445.0,1591.0,3.8160000000000003,147900.0,INLAND,Placer County
4154,-121.28,38.9,765.0,240.0,2.7656,93600.0,INLAND,Placer County
4155,-121.27,37.56,1067.0,245.0,2.8558,100000.0,INLAND,Stanislaus County
4156,-121.27,37.79,1013.0,362.0,2.7083,173900.0,INLAND,San Joaquin County
4157,-121.27,37.82,830.0,216.0,2.6458,127500.0,INLAND,San Joaquin County
4158,-121.27,37.87,678.0,234.0,2.9531,104000.0,INLAND,San Joaquin County
4159,-121.27,37.88,664.0,240.0,1.6458,83600.0,INLAND,San Joaquin County
4160,-121.27,37.93,1413.0,283.0,2.125,61200.0,INLAND,San Joaquin County
4161,-121.27,37.94,676.0,124.0,1.7386,52000.0,INLAND,San Joaquin County
4162,-121.27,37.95,1941.0,454.0,1.77365,56800.0,INLAND,San Joaquin County
4163,-121.27,37.96,3246.0,820.0,1.8061250000000002,55550.0,INLAND,San Joaquin County
4164,-121.27,37.97,550.0,224.0,1.1141,54400.0,INLAND,San Joaquin County
4165,-121.27,37.98,1814.0,700.0,2.6263,71400.0,INLAND,San Joaquin County
4166,-121.27,38.02,138.0,52.0,2.9821,155000.0,INLAND,San Joaquin County
4167,-121.27,38.05,164.0,65.0,3.4107,82800.0,INLAND,San Joaquin County
4168,-121.27,38.11,3284.0,1137.0,3.1577,111550.0,INLAND,San Joaquin County
4169,-121.27,38.12,2498.0,914.0,2.5267999999999997,97900.0,INLAND,San Joaquin County
4170,-121.27,38.13,5512.0,1983.0,2.0122,91475.0,INLAND,San Joaquin County
4171,-121.27,38.14,3235.0,1123.0,2.20665,112200.0,INLAND,San Joaquin County
4172,-121.27,38.31,626.0,178.0,4.4107,151600.0,INLAND,Sacramento County
4173,-121.27,38.44,1320.0,404.0,5.8831,209900.0,INLAND,Sacramento County
4174,-121.27,38.61,2840.0,1299.0,2.9452,115600.0,INLAND,Sacramento County
4175,-121.27,38.62,1066.0,497.0,2.7652,95600.0,INLAND,Sacramento County
4176,-121.27,38.64,657.0,273.0,4.3098,213500.0,INLAND,Sacramento County
4177,-121.27,38.65,2089.0,798.0,4.09825,166550.0,INLAND,Sacramento County
4178,-121.27,38.66,1710.0,730.0,5.1627,189250.0,INLAND,Sacramento County
4179,-121.27,38.67,3139.0,1673.0,3.0497666666666667,129766.66666666667,INLAND,Sacramento County
4180,-121.27,38.69,1674.0,568.0,4.4489,145600.0,INLAND,Sacramento County
4181,-121.27,38.7,1817.0,590.0,4.6488,145300.0,INLAND,Sacramento County
4182,-121.27,38.71,1912.0,652.0,4.4609,142900.0,INLAND,Sacramento County
4183,-121.27,38.72,2105.0,663.0,6.0804,198700.0,INLAND,Sacramento County
4184,-121.27,38.74,2086.0,685.0,2.6065,154900.0,INLAND,Placer County
4185,-121.27,38.75,2632.0,1294.0,2.61355,106900.0,INLAND,Placer County
4186,-121.27,38.87,1092.0,357.0,4.4769,191400.0,INLAND,Placer County
4187,-121.26,36.32,164.0,40.0,2.3,206300.0,<1H OCEAN,Monterey County
4188,-121.26,37.88,256.0,93.0,3.1719,158300.0,INLAND,San Joaquin County
4189,-121.26,37.93,2248.0,588.0,1.4583,53000.0,INLAND,San Joaquin County
4190,-121.26,37.94,1409.0,365.0,1.7574,51700.0,INLAND,San Joaquin County
4191,-121.26,37.95,2045.0,573.0,1.94165,60650.0,INLAND,San Joaquin County
4192,-121.26,37.96,2284.0,739.0,2.2797,63050.0,INLAND,San Joaquin County
4193,-121.26,37.97,2034.0,736.0,2.7944,60150.0,INLAND,San Joaquin County
4194,-121.26,37.98,2935.0,1151.0,1.5523500000000001,54950.0,INLAND,San Joaquin County
4195,-121.26,37.99,179.0,90.0,2.3333,87500.0,INLAND,San Joaquin County
